NCESSCH,LEAID,LEANM05,SCHNAM05,LCITY05,LSTATE05,LATCOD,LONCOD,MLOCALE,ULOCALE,status05
720003000456,7200030,DEPARTMENT OF EDUCATION,MILAGROS MARCANO,LAS PIEDRAS,PR,18.179900,-65.872400,N,21,1
720003000457,7200030,DEPARTMENT OF EDUCATION,FRANCISCO TORRES,LAS PIEDRAS,PR,18.179900,-65.872400,N,21,1
720003000458,7200030,DEPARTMENT OF EDUCATION,LA FERMINA,LAS PIEDRAS,PR,18.179900,-65.872400,N,21,1
720003000459,7200030,DEPARTMENT OF EDUCATION,ELEMENTAL URBANA,CIDRA,PR,18.173300,-66.157100,N,21,1
720003000460,7200030,DEPARTMENT OF EDUCATION,ANA HERNANDEZ USERA,SALINAS,PR,17.998800,-66.269700,N,41,1
720003000461,7200030,DEPARTMENT OF EDUCATION,FULGENCIO PIÑERO RODRIGUEZ,JUNCOS,PR,18.224400,-65.914900,N,21,1
720003000462,7200030,DEPARTMENT OF EDUCATION,ALFONSO DIAZ LEBRON,JUNCOS,PR,18.224400,-65.914900,N,21,1
720003000463,7200030,DEPARTMENT OF EDUCATION,JUAN A SANCHEZ,JUNCOS,PR,18.224400,-65.914900,N,21,1
720003000464,7200030,DEPARTMENT OF EDUCATION,INTERMEDIA SABANA LLANA,SALINAS,PR,17.998800,-66.269700,N,41,1
720003000465,7200030,DEPARTMENT OF EDUCATION,ANGEL  GONZALEZ,JUNCOS,PR,18.224400,-65.914900,N,21,1
720003000466,7200030,DEPARTMENT OF EDUCATION,AGUSTIN DUEÑO,JUNCOS,PR,18.224400,-65.914900,N,21,1
720003000467,7200030,DEPARTMENT OF EDUCATION,TEODOMIRO DELFAUS,JUNCOS,PR,18.224400,-65.914900,N,21,1
720003000468,7200030,DEPARTMENT OF EDUCATION,CARMEN ARZUAGA DE RIVERA,JUNCOS,PR,18.224400,-65.914900,N,21,1
720003000469,7200030,DEPARTMENT OF EDUCATION,LAURA NAVARRO,JUNCOS,PR,18.224400,-65.914900,N,21,1
720003000470,7200030,DEPARTMENT OF EDUCATION,PEDRO BOSCH,JUNCOS,PR,18.224400,-65.914900,N,21,1
720003000471,7200030,DEPARTMENT OF EDUCATION,SUPERIOR VOCACIONAL NUEVA,FAJARDO,PR,18.323500,-65.658700,N,13,1
720003000472,7200030,DEPARTMENT OF EDUCATION,SU PEDRO RIVERA MOLINA,JUNCOS,PR,18.224400,-65.914900,N,21,1
720003000473,7200030,DEPARTMENT OF EDUCATION,SU CLARA M ARAMBURU,JUNCOS,PR,18.224400,-65.914900,N,21,1
720003000474,7200030,DEPARTMENT OF EDUCATION,ANTONIA SAEZ,HUMACAO,PR,18.144200,-65.822600,N,21,1
720003000475,7200030,DEPARTMENT OF EDUCATION,CARMEN PILAR SANTOS,HUMACAO,PR,18.144200,-65.822600,N,21,1
720003000476,7200030,DEPARTMENT OF EDUCATION,PADRE RIVERA,HUMACAO,PR,18.144200,-65.822600,N,21,1
720003000477,7200030,DEPARTMENT OF EDUCATION,RUFINO VIGO,HUMACAO,PR,18.144200,-65.822600,N,21,1
720003000478,7200030,DEPARTMENT OF EDUCATION,CARLOS RIVERA UFRET,HUMACAO,PR,18.355900,-66.107400,N,13,1
720003000479,7200030,DEPARTMENT OF EDUCATION,ANA ROQUE DE DUPREY,HUMACAO,PR,18.144200,-65.822600,N,21,1
720003000480,7200030,DEPARTMENT OF EDUCATION,BRAULIO AYALA PEREZ,HUMACAO,PR,18.144200,-65.822600,N,21,1
720003000481,7200030,DEPARTMENT OF EDUCATION,ADRIAN MEDINA,HUMACAO,PR,18.152200,-65.822100,N,21,1
720003000482,7200030,DEPARTMENT OF EDUCATION,ANTONIO ROSA GUZMAN (NUEVA),HUMACAO,PR,18.144200,-65.822600,N,21,1
720003000483,7200030,DEPARTMENT OF EDUCATION,PEPITA LOPEZ,HUMACAO,PR,18.144200,-65.822600,N,21,1
720003000484,7200030,DEPARTMENT OF EDUCATION,ANTONIO A ROIG,HUMACAO,PR,18.144200,-65.822600,N,21,1
720003000485,7200030,DEPARTMENT OF EDUCATION,NUEVA ESCUELA ELEM (JOSE D ZAYAS),LAS PIEDRAS,PR,18.179900,-65.872400,N,21,1
720003000486,7200030,DEPARTMENT OF EDUCATION,ANTON RUIZ,HUMACAO,PR,18.144200,-65.822600,N,21,1
720003000487,7200030,DEPARTMENT OF EDUCATION,CANDIDO BERRIOS,HUMACAO,PR,18.144200,-65.822600,N,21,1
720003000488,7200030,DEPARTMENT OF EDUCATION,ASUNCION VALLEJO LOPEZ,HUMACAO,PR,18.355900,-66.107400,N,13,1
720003000490,7200030,DEPARTMENT OF EDUCATION,ESCUELA SUPERIOR URBANA,PATILLAS,PR,18.012900,-66.002100,N,41,1
720003000491,7200030,DEPARTMENT OF EDUCATION,RAMON QUIÑONES MEDINA,YABUCOA,PR,18.072800,-65.893100,N,21,1
720003000492,7200030,DEPARTMENT OF EDUCATION,SERGIO RAMIREZ DE ARELLANO,ANASCO,PR,18.288300,-67.131400,N,21,1
720003000493,7200030,DEPARTMENT OF EDUCATION,DR VICTOR RINCON,HUMACAO,PR,18.144200,-65.822600,N,21,1
720003000494,7200030,DEPARTMENT OF EDUCATION,NUEVA ESCUELA SUPERIOR,MOCA,PR,18.379200,-67.084600,N,21,1
720003000495,7200030,DEPARTMENT OF EDUCATION,MANUEL SURILLO,HUMACAO,PR,18.144200,-65.822600,N,21,1
720003000496,7200030,DEPARTMENT OF EDUCATION,SU ROSA MARIA ROSARIO DE LEON,HUMACAO,PR,18.144200,-65.822600,N,21,1
720003000497,7200030,DEPARTMENT OF EDUCATION,FRANCISCO ISERN JIMENEZ,HUMACAO,PR,18.144200,-65.822600,N,21,1
720003000498,7200030,DEPARTMENT OF EDUCATION,SU CRUZ ORTIZ STELLA,HUMACAO,PR,18.144200,-65.822600,N,21,1
720003000499,7200030,DEPARTMENT OF EDUCATION,SU JOSE TORO RIOS,HUMACAO,PR,18.144200,-65.822600,N,21,1
720003000500,7200030,DEPARTMENT OF EDUCATION,SU LUCIANO RIOS,HUMACAO,PR,18.144200,-65.822600,N,21,1
720003000501,7200030,DEPARTMENT OF EDUCATION,MANUEL MENDEZ LICIAGA,SAN SEBASTIAN,PR,18.333500,-66.978300,N,21,1
720003000502,7200030,DEPARTMENT OF EDUCATION,RAMON QUIÑONES PACHECO,FAJARDO,PR,18.323500,-65.658700,N,13,1
720003000503,7200030,DEPARTMENT OF EDUCATION,GABINO SOTO,FAJARDO,PR,18.323500,-65.658700,N,13,1
720003000504,7200030,DEPARTMENT OF EDUCATION,DR JOSE RAMOS LEBRON,FAJARDO,PR,18.323500,-65.658700,N,13,1
720003000505,7200030,DEPARTMENT OF EDUCATION,DR SANTIAGO VEVE CALZADA (ELEMENTAL),FAJARDO,PR,18.323500,-65.658700,N,13,1
720003000506,7200030,DEPARTMENT OF EDUCATION,BERTA ZALDUONDO,FAJARDO,PR,18.323500,-65.658700,N,13,1
720003000507,7200030,DEPARTMENT OF EDUCATION,DOMINGO PIETRI RUIZ,ADJUNTAS,PR,18.178600,-66.751800,N,31,1
720003000508,7200030,DEPARTMENT OF EDUCATION,PEDRO ROSARIO NIEVES,FAJARDO,PR,18.323500,-65.658700,N,13,1
720003000509,7200030,DEPARTMENT OF EDUCATION,ANTONIO VALERO BERNABE,FAJARDO,PR,18.323500,-65.658700,N,13,1
720003000510,7200030,DEPARTMENT OF EDUCATION,ELEMENTAL TALLABOA ALTA,PENUELAS,PR,18.053300,-66.724400,N,41,1
720003000511,7200030,DEPARTMENT OF EDUCATION,MARIA I DONES,FAJARDO,PR,18.342700,-65.638900,N,13,1
720003000512,7200030,DEPARTMENT OF EDUCATION,INTERMEDIA RAMON PEREZ PURCEL,PENUELAS,PR,18.053300,-66.724400,N,41,1
720003000513,7200030,DEPARTMENT OF EDUCATION,INES ENCARNACION,FAJARDO,PR,18.323500,-65.658700,N,13,1
720003000514,7200030,DEPARTMENT OF EDUCATION,RAMONA RIVERA DE MORALES,FAJARDO,PR,18.323500,-65.658700,N,13,1
720003000515,7200030,DEPARTMENT OF EDUCATION,ELEMENTAL BARINAS,YAUCO,PR,18.061900,-66.856600,N,22,1
720003000518,7200030,DEPARTMENT OF EDUCATION,SANTIAGO IGLESIAS  PANTIN,CEIBA,PR,18.252100,-65.656300,N,23,1
720003000519,7200030,DEPARTMENT OF EDUCATION,PARCELAS AGUAS CLARAS,CEIBA,PR,18.252100,-65.656300,N,23,1
720003000521,7200030,DEPARTMENT OF EDUCATION,RIO ABAJO,CEIBA,PR,18.252100,-65.656300,N,23,1
720003000522,7200030,DEPARTMENT OF EDUCATION,ADALBERTO SANCHEZ MORALES,ARROYO,PR,17.986000,-66.053800,N,23,1
720003000523,7200030,DEPARTMENT OF EDUCATION,EUGENIO MARIA DE HOSTOS,CANOVANAS,PR,18.349700,-65.892700,N,21,1
720003000524,7200030,DEPARTMENT OF EDUCATION,JUANA RODRIGUEZ MUNDO,CANOVANAS,PR,18.349700,-65.892700,N,21,1
720003000525,7200030,DEPARTMENT OF EDUCATION,ANTONIO R BARCELO,CANOVANAS,PR,18.349700,-65.892700,N,21,1
720003000526,7200030,DEPARTMENT OF EDUCATION,LUIS HERNAIZ VERONNE,CANOVANAS,PR,18.349700,-65.892700,N,21,1
720003000527,7200030,DEPARTMENT OF EDUCATION,JULIA DE BURGOS,CANOVANAS,PR,18.349700,-65.892700,N,21,1
720003000528,7200030,DEPARTMENT OF EDUCATION,MANUEL AGOSTO LEBRON,CANOVANAS,PR,18.349700,-65.892700,N,21,1
720003000529,7200030,DEPARTMENT OF EDUCATION,PEDRO GUTIERREZ,CANOVANAS,PR,18.349700,-65.892700,N,21,1
720003000530,7200030,DEPARTMENT OF EDUCATION,DR PEDRO ALBIZU CAMPOS,CANOVANAS,PR,18.349700,-65.892700,N,21,1
720003000531,7200030,PUERTO RICO DEPARTMENT OF EDUC,SU FRANCISCO FELICIE MARTINEZ,VEGA ALTA,PR,18.416100,-66.330900,N,21,1
720003000532,7200030,DEPARTMENT OF EDUCATION,DOMINGO NIEVES ORTIZ (PALMA SOLA),CANOVANAS,PR,18.349700,-65.892700,N,21,1
720003000533,7200030,DEPARTMENT OF EDUCATION,LAS PARCELAS CAMPO RICO,CANOVANAS,PR,18.349700,-65.892700,N,21,1
720003000535,7200030,DEPARTMENT OF EDUCATION,JULIA DE BURGOS ANEXO,CANOVANAS,PR,18.349700,-65.892700,N,21,1
720003000536,7200030,DEPARTMENT OF EDUCATION,JOSE CALZADA FERRER,CANOVANAS,PR,18.349700,-65.892700,N,21,1
720003000537,7200030,DEPARTMENT OF EDUCATION,ANTONIA MARTINEZ,SAN GERMAN,PR,18.101400,-67.042200,N,22,1
720003000538,7200030,DEPARTMENT OF EDUCATION,HENRY W LONGFELLOW,SAN GERMAN,PR,18.101400,-67.042200,N,22,1
720003000539,7200030,DEPARTMENT OF EDUCATION,JULIO VICTOR GUZMAN,SAN GERMAN,PR,18.101400,-67.042200,N,22,1
720003000540,7200030,DEPARTMENT OF EDUCATION,LOLA RODRIGUEZ DE TIO,SAN GERMAN,PR,18.101400,-67.042200,N,22,1
720003000541,7200030,DEPARTMENT OF EDUCATION,AMINA TIO DE MALARET,SAN GERMAN,PR,18.101400,-67.042200,N,22,1
720003000542,7200030,DEPARTMENT OF EDUCATION,NUEVA ESCUELA ELEMENTAL,NARANJITO,PR,18.292400,-66.247900,N,21,1
720003000544,7200030,DEPARTMENT OF EDUCATION,BARTOLOME DE LAS CASAS,SAN GERMAN,PR,18.101400,-67.042200,N,22,1
720003000545,7200030,DEPARTMENT OF EDUCATION,MARIANO ABRIL,SAN GERMAN,PR,18.101400,-67.042200,N,22,1
720003000547,7200030,DEPARTMENT OF EDUCATION,MARIA M SIMMONS DE RIVERA,VIEQUES,PR,18.124100,-65.453300,N,32,1
720003000548,7200030,DEPARTMENT OF EDUCATION,LUIS MUÑOZ RIVERA,SAN GERMAN,PR,18.101400,-67.042200,N,22,1
720003000549,7200030,DEPARTMENT OF EDUCATION,JUAN DE DIOS LOPEZ,HUMACAO,PR,18.144200,-65.822600,N,21,1
720003000550,7200030,DEPARTMENT OF EDUCATION,GEORGINA ALVARADO,SAN GERMAN,PR,18.101400,-67.042200,N,22,1
720003000551,7200030,DEPARTMENT OF EDUCATION,INTERMEDIA NUEVA,AGUADA,PR,18.360400,-67.176400,N,21,1
720003000552,7200030,DEPARTMENT OF EDUCATION,HERMINIA C RAMIREZ,SAN GERMAN,PR,18.101400,-67.042200,N,22,1
720003000553,7200030,DEPARTMENT OF EDUCATION,JOSE  M ESPADA ZAYAS,COAMO,PR,18.093900,-66.361600,N,41,1
720003000554,7200030,DEPARTMENT OF EDUCATION,SU RIO JUEYES,COAMO,PR,18.093900,-66.361600,N,41,1
720003000555,7200030,DEPARTMENT OF EDUCATION,SU FEDERICO DEGETAU,SAN GERMAN,PR,18.101400,-67.042200,N,22,1
720003000556,7200030,DEPARTMENT OF EDUCATION,SU FRANCISCO MARIANO QUIÑONES,SAN GERMAN,PR,18.101400,-67.042200,N,22,1
720003000557,7200030,DEPARTMENT OF EDUCATION,LAURA MERCADO,SAN GERMAN,PR,18.203800,-67.144500,N,13,1
720003000558,7200030,DEPARTMENT OF EDUCATION,SU GALO ROSADO,SAN GERMAN,PR,18.101400,-67.042200,N,22,1
720003000559,7200030,DEPARTMENT OF EDUCATION,JOSE R GAZTAMBIDE,SABANA GRANDE,PR,18.071700,-66.949300,N,22,1
720003000560,7200030,DEPARTMENT OF EDUCATION,LUIS MUÑOZ RIVERA,SABANA GRANDE,PR,18.071700,-66.949300,N,22,1
720003000561,7200030,DEPARTMENT OF EDUCATION,JOSE A CASTILLO,SABANA GRANDE,PR,18.071700,-66.949300,N,22,1
720003000562,7200030,DEPARTMENT OF EDUCATION,BLANCA MALARET,SABANA GRANDE,PR,18.071700,-66.949300,N,22,1
720003000563,7200030,DEPARTMENT OF EDUCATION,ROSENDO MATIENZO CINTRON,SABANA GRANDE,PR,18.071700,-66.949300,N,22,1
720003000564,7200030,DEPARTMENT OF EDUCATION,SABINO RIVERA BERRIOS,COAMO,PR,18.093900,-66.361600,N,41,1
720003000565,7200030,DEPARTMENT OF EDUCATION,DR JOSE CELSO BARBOSA,SABANA GRANDE,PR,18.071700,-66.949300,N,22,1
720003000566,7200030,DEPARTMENT OF EDUCATION,ESCUELA NUEVA BARRIO JACAGUAS,JUANA DIAZ,PR,18.037500,-66.503900,N,23,1
720003000567,7200030,DEPARTMENT OF EDUCATION,ELEMENTAL NUEVA BO ANGELES,UTUADO,PR,18.297700,-66.781500,N,41,1
720003000568,7200030,DEPARTMENT OF EDUCATION,SU JUAN I VEGA,SABANA GRANDE,PR,18.071700,-66.949300,N,22,1
720003000569,7200030,DEPARTMENT OF EDUCATION,FRANKLIN DELANO ROOSEVELT,SABANA GRANDE,PR,18.071700,-66.949300,N,22,1
720003000571,7200030,DEPARTMENT OF EDUCATION,BARRIO LLANOS NUEVA,AIBONITO,PR,18.132700,-66.265700,N,21,1
720003000572,7200030,DEPARTMENT OF EDUCATION,SU FRANCISCO VAZQUEZ PUEYO,SABANA GRANDE,PR,18.071700,-66.949300,N,22,1
720003000573,7200030,DEPARTMENT OF EDUCATION,SU DAVID ANTONGIORGI CORDOVA,SABANA GRANDE,PR,18.071700,-66.949300,N,22,1
720003000574,7200030,DEPARTMENT OF EDUCATION,ARTURO GRANT PARDO,LAJAS,PR,18.027600,-67.043100,N,41,1
720003000576,7200030,DEPARTMENT OF EDUCATION,LUIS MUÑOZ RIVERA,LAJAS,PR,18.027600,-67.043100,N,41,1
720003000577,7200030,DEPARTMENT OF EDUCATION,ANTONIO PAGAN,LAJAS,PR,18.027600,-67.043100,N,41,1
720003000578,7200030,DEPARTMENT OF EDUCATION,RICARDO MARTY FONT,LAJAS,PR,18.027600,-67.043100,N,41,1
720003000579,7200030,DEPARTMENT OF EDUCATION,ROSENDO MATIENZO CINTRON,LAJAS,PR,18.027600,-67.043100,N,41,1
720003000581,7200030,DEPARTMENT OF EDUCATION,ALEJANDRO TAPIA Y RIVERA,LAJAS,PR,18.027600,-67.043100,N,41,1
720003000582,7200030,DEPARTMENT OF EDUCATION,ELEMENTAL URBANA NUEVA,CEIBA,PR,18.252100,-65.656300,N,23,1
720003000583,7200030,DEPARTMENT OF EDUCATION,MARIO PAGAN IRIZARRY,LAJAS,PR,18.027600,-67.043100,N,41,1
720003000584,7200030,DEPARTMENT OF EDUCATION,RAMON OLIVARES,LAJAS,PR,18.027600,-67.043100,N,41,1
720003000585,7200030,DEPARTMENT OF EDUCATION,SU JUAN CANCIO ORTIZ DE LA RENTA,LAJAS,PR,18.027600,-67.043100,N,41,1
720003000586,7200030,DEPARTMENT OF EDUCATION,TOMAS ALBA EDISON,LAJAS,PR,18.027600,-67.043100,N,41,1
720003000587,7200030,DEPARTMENT OF EDUCATION,CONRADO RODRIGUEZ,RINCON,PR,18.330700,-67.232600,N,21,1
720003000588,7200030,DEPARTMENT OF EDUCATION,JORGE SEDA CRESPO,RINCON,PR,18.330700,-67.232600,N,21,1
720003000589,7200030,DEPARTMENT OF EDUCATION,JUAN RUIZ PEDROZA,RINCON,PR,18.330700,-67.232600,N,21,1
720003000590,7200030,DEPARTMENT OF EDUCATION,INTERMEDIA URBANA NUEVA,MAUNABO,PR,18.015200,-65.915500,N,21,1
720003000591,7200030,DEPARTMENT OF EDUCATION,ESCUELA ELEMENTAL NUEVA,HORMIGUEROS,PR,18.139800,-67.119700,N,22,1
720003000592,7200030,DEPARTMENT OF EDUCATION,INTERMEDIA URBANA NUEVA,LAS MARIAS,PR,18.236300,-66.982800,N,41,1
720003000593,7200030,DEPARTMENT OF EDUCATION,RAMON M TORRES,SAN SEBASTIAN,PR,18.333500,-66.978300,N,21,1
720003000594,7200030,DEPARTMENT OF EDUCATION,LYSANDER BORRERO TERRY,VILLALBA,PR,18.129900,-66.488800,N,23,1
720003000595,7200030,DEPARTMENT OF EDUCATION,SU MACANA,GUAYANILLA,PR,18.039900,-66.790300,N,22,1
720003000596,7200030,DEPARTMENT OF EDUCATION,GENOVEVA PEREZ,RINCON,PR,18.330700,-67.232600,N,21,1
720003000597,7200030,DEPARTMENT OF EDUCATION,MAESTRO GANDIA,RINCON,PR,18.330700,-67.232600,N,21,1
720003000598,7200030,DEPARTMENT OF EDUCATION,OCTAVIO CUMPIANO,RINCON,PR,18.330700,-67.232600,N,21,1
720003000599,7200030,DEPARTMENT OF EDUCATION,MANUEL GONZALEZ MELO,RINCON,PR,18.330700,-67.232600,N,21,1
720003000602,7200030,DEPARTMENT OF EDUCATION,ELEMENTAL NUEVA BARRIO JAGUEYES,VILLALBA,PR,18.123600,-66.482600,N,23,1
720003000603,7200030,DEPARTMENT OF EDUCATION,ESPINO,LAS MARIAS,PR,18.236300,-66.982800,N,41,1
720003000604,7200030,DEPARTMENT OF EDUCATION,BUCARABONES,LAS MARIAS,PR,18.236300,-66.982800,N,N,2
720003000605,7200030,DEPARTMENT OF EDUCATION,ANDREA LEBRON RAMOS,PATILLAS,PR,18.012900,-66.002100,N,41,1
720003000606,7200030,DEPARTMENT OF EDUCATION,BRYAN,LAS MARIAS,PR,18.236300,-66.982800,N,41,1
720003000607,7200030,DEPARTMENT OF EDUCATION,FACTOR 5,ARECIBO,PR,18.438500,-66.693000,N,23,1
720003000608,7200030,DEPARTMENT OF EDUCATION,ELEMENTAL URBANA NUEVA,LAJAS,PR,18.027600,-67.043100,N,41,1
720003000609,7200030,DEPARTMENT OF EDUCATION,ELEMENTAL NUEVA,SAN JUAN,PR,18.410200,-66.036500,N,11,1
720003000611,7200030,DEPARTMENT OF EDUCATION,CONSUMO,LAS MARIAS,PR,18.236300,-66.982800,N,41,1
720003000612,7200030,DEPARTMENT OF EDUCATION,SU BARRIO SABANA HOYOS (NUEVA),ARECIBO,PR,18.039100,-66.590400,N,12,1
720003000613,7200030,DEPARTMENT OF EDUCATION,INTERMEDIA NUEVA,FLORIDA,PR,18.365200,-66.561700,N,23,1
720003000614,7200030,DEPARTMENT OF EDUCATION,TOMAS MASO RIVERA  MORALES,TOA ALTA,PR,18.391100,-66.252000,N,21,1
720003000615,7200030,DEPARTMENT OF EDUCATION,SU LAURO GONZALEZ HIJO,LAS MARIAS,PR,18.236300,-66.982800,N,41,1
720003000616,7200030,DEPARTMENT OF EDUCATION,FORTUNATO JORGE CORONA,LAS MARIAS,PR,18.236300,-66.982800,N,41,1
720003000617,7200030,DEPARTMENT OF EDUCATION,SALVADOR BRAU,CAYEY,PR,18.112700,-66.153400,N,21,1
720003000618,7200030,DEPARTMENT OF EDUCATION,ELEMENTAL NUEVA BARRIO BORDONES,COMERIO,PR,18.228400,-66.220200,N,21,1
720003000619,7200030,DEPARTMENT OF EDUCATION,ELEMENTAL BARRIO LAS 400,CANOVANAS,PR,18.349700,-65.892700,N,21,1
720003000620,7200030,DEPARTMENT OF EDUCATION,ANTONIO S PEDREIRA,MOCA,PR,18.379200,-67.084600,N,21,1
720003000621,7200030,DEPARTMENT OF EDUCATION,JORGE ROSARIO DEL VALLE,SAN LORENZO,PR,18.157400,-65.976300,N,41,1
720003000622,7200030,DEPARTMENT OF EDUCATION,LA LOMA,MOCA,PR,18.379200,-67.084600,N,21,1
720003000623,7200030,DEPARTMENT OF EDUCATION,FRANCISCO PRADO PICART,JUANA DIAZ,PR,18.037500,-66.503900,N,23,1
720003000624,7200030,DEPARTMENT OF EDUCATION,NARCISO BOSQUES SOTO,MOCA,PR,18.379200,-67.084600,N,21,1
720003000626,7200030,DEPARTMENT OF EDUCATION,ALFONSO CASTA  MARTINEZ,MAUNABO,PR,18.015200,-65.915500,N,21,1
720003000627,7200030,DEPARTMENT OF EDUCATION,LUIS LLORENS TORRES,JUANA DIAZ,PR,18.037500,-66.503900,N,23,1
720003000628,7200030,DEPARTMENT OF EDUCATION,ANIBAL REYES BELEN,HATILLO,PR,18.432500,-66.797900,N,22,1
720003000629,7200030,DEPARTMENT OF EDUCATION,CERRO GORDO LAOS,MOCA,PR,18.379200,-67.084600,N,21,1
720003000630,7200030,DEPARTMENT OF EDUCATION,BASILIO CHARNECO,MOCA,PR,18.379200,-67.084600,N,21,1
720003000631,7200030,DEPARTMENT OF EDUCATION,TOMAS VERA  AYALA,MOCA,PR,18.379200,-67.084600,N,21,1
720003000634,7200030,DEPARTMENT OF EDUCATION,MARIAS III,MOCA,PR,18.379200,-67.084600,N,21,1
720003000636,7200030,DEPARTMENT OF EDUCATION,FEDERICO DEGETAU I,AIBONITO,PR,18.132700,-66.265700,N,21,1
720003000637,7200030,DEPARTMENT OF EDUCATION,CERRO GORDO MEDINA,MOCA,PR,18.379200,-67.084600,N,21,1
720003000638,7200030,DEPARTMENT OF EDUCATION,JULIO BABILONIA,MOCA,PR,18.379200,-67.084600,N,21,1
720003000639,7200030,DEPARTMENT OF EDUCATION,GEORGE WASHINGTON,MOCA,PR,18.379200,-67.084600,N,21,1
720003000640,7200030,DEPARTMENT OF EDUCATION,SU CUCHILLAS,MOCA,PR,18.379200,-67.084600,N,21,1
720003000641,7200030,DEPARTMENT OF EDUCATION,JUAN DE DIOS QUIÑONES,MOCA,PR,18.379200,-67.084600,N,21,1
720003000642,7200030,DEPARTMENT OF EDUCATION,SU ARISTIDES MAISONAVE,MOCA,PR,18.379200,-67.084600,N,21,1
720003000643,7200030,DEPARTMENT OF EDUCATION,MARIANA BRACETTI,MARICAO,PR,18.174900,-66.946300,N,41,1
720003000645,7200030,DEPARTMENT OF EDUCATION,RAUL YBARRA,MARICAO,PR,18.174900,-66.946300,N,41,1
720003000646,7200030,DEPARTMENT OF EDUCATION,FRANCISCO ZAYAS SANTANA,VILLALBA,PR,18.123600,-66.482600,N,23,1
720003000647,7200030,DEPARTMENT OF EDUCATION,INDIERA FRIA,MARICAO,PR,18.174900,-66.946300,N,41,1
720003000652,7200030,DEPARTMENT OF EDUCATION,SU FRANCISCO VINCENTY,MARICAO,PR,18.174900,-66.946300,N,41,1
720003000653,7200030,DEPARTMENT OF EDUCATION,FEDERICO ASENJO,MAYAGUEZ,PR,18.200800,-67.116000,N,22,1
720003000654,7200030,DEPARTMENT OF EDUCATION,FRANCISCO VICENTY,MAYAGUEZ,PR,18.200800,-67.116000,N,22,1
720003000655,7200030,DEPARTMENT OF EDUCATION,DAVID G FARRAGUT,MAYAGUEZ,PR,18.200800,-67.116000,N,22,1
720003000656,7200030,DEPARTMENT OF EDUCATION,MARIANO RIERA PALMER,MAYAGUEZ,PR,18.200800,-67.116000,N,22,1
720003000658,7200030,DEPARTMENT OF EDUCATION,CONCORDIA,MAYAGUEZ,PR,18.200800,-67.116000,N,22,1
720003000659,7200030,DEPARTMENT OF EDUCATION,MANUEL A BARRETO,MAYAGUEZ,PR,18.200800,-67.116000,N,22,1
720003000660,7200030,DEPARTMENT OF EDUCATION,JOSE GAUTIER BENITEZ,MAYAGUEZ,PR,18.200800,-67.116000,N,22,1
720003000661,7200030,DEPARTMENT OF EDUCATION,EUGENIO MARIA DE HOSTOS,MAYAGUEZ,PR,18.200800,-67.116000,N,22,1
720003000662,7200030,DEPARTMENT OF EDUCATION,DR PEDRO PEREA FAJARDO,MAYAGUEZ,PR,18.200800,-67.116000,N,22,1
720003000663,7200030,DEPARTMENT OF EDUCATION,LA SOLEDAD,MAYAGUEZ,PR,18.200800,-67.116000,N,22,1
720003000665,7200030,DEPARTMENT OF EDUCATION,INT FRANCISCO DAVILA SEMPRIT,TOA BAJA,PR,18.428600,-66.208300,N,21,1
720003000666,7200030,DEPARTMENT OF EDUCATION,INT PAPA JUAN XXIII,BAYAMON,PR,18.391100,-66.158900,N,21,1
720003000667,7200030,DEPARTMENT OF EDUCATION,RIO CAÑAS ARRIBA,MAYAGUEZ,PR,18.200800,-67.116000,N,22,1
720003000668,7200030,DEPARTMENT OF EDUCATION,LUIS FELIPE RODRIGUEZ GARCIA,ARECIBO,PR,18.301600,-66.870100,N,21,1
720003000669,7200030,DEPARTMENT OF EDUCATION,NELIDA MELENDEZ MELENDEZ,OROCOVIS,PR,18.254500,-66.120700,N,21,1
720003000670,7200030,DEPARTMENT OF EDUCATION,LLANOS ADENTRO,AIBONITO,PR,18.132700,-66.265700,N,21,1
720003000671,7200030,DEPARTMENT OF EDUCATION,ESCUELA DE BELLA ARTES,HUMACAO,PR,18.418300,-65.863600,N,21,1
720003000672,7200030,DEPARTMENT OF EDUCATION,MIRADERO II,MAYAGUEZ,PR,18.200800,-67.116000,N,22,1
720003000673,7200030,DEPARTMENT OF EDUCATION,SABANETAS MANI,MAYAGUEZ,PR,18.200800,-67.116000,N,22,1
720003000675,7200030,DEPARTMENT OF EDUCATION,INTERMEDIA NUEVA BO MEDIANIA ALTA,LOIZA,PR,17.986000,-66.053800,N,23,1
720003000676,7200030,DEPARTMENT OF EDUCATION,LUIS MUÑOZ RIVERA,MAYAGUEZ,PR,18.200800,-67.116000,N,22,1
720003000677,7200030,DEPARTMENT OF EDUCATION,FRANCISCO BACO SORIA,MAYAGUEZ,PR,18.200800,-67.116000,N,22,1
720003000678,7200030,DEPARTMENT OF EDUCATION,RAFAEL MARTINEZ NADAL,MAYAGUEZ,PR,18.200800,-67.116000,N,22,1
720003000679,7200030,DEPARTMENT OF EDUCATION,RAMON VALLE SEDA,MAYAGUEZ,PR,18.200800,-67.116000,N,22,1
720003000680,7200030,DEPARTMENT OF EDUCATION,THEODORE ROSEVELT,MAYAGUEZ,PR,18.200800,-67.116000,N,22,1
720003000681,7200030,DEPARTMENT OF EDUCATION,SEGUNDO RUIZ BELVIS,MAYAGUEZ,PR,18.200800,-67.116000,N,22,1
