NCESSCH,LEAID,LEANM05,SCHNAM05,LCITY05,LSTATE05,LATCOD,LONCOD,MLOCALE,ULOCALE,status05
261248004961,2612480,EAST GRAND RAPIDS PUBLIC SCHOOLS,EAST GRAND RAPIDS HIGH SCHOOL,EAST GRAND RAPIDS,MI,42.949020,-85.614470,4,21,1
261248004962,2612480,EAST GRAND RAPIDS PUBLIC SCHOOLS,LAKESIDE SCHOOL,EAST GRAND RAPIDS,MI,42.941290,-85.611250,4,21,1
261248004963,2612480,EAST GRAND RAPIDS PUBLIC SCHOOLS,WEALTHY SCHOOL,EAST GRAND RAPIDS,MI,42.951340,-85.620290,4,21,1
261254004964,2612540,EAST JACKSON COMMUNITY SCHOOLS,BERTHA ROBINSON SCHOOL,JACKSON,MI,42.287060,-84.327080,8,41,1
261254004965,2612540,EAST JACKSON COMMUNITY SCHOOLS,MEMORIAL SCHOOL,JACKSON,MI,42.269970,-84.361380,8,41,1
261254004966,2612540,EAST JACKSON COMMUNITY SCHOOLS,EAST JACKSON MIDDLE SCHOOL,JACKSON,MI,42.292740,-84.294380,8,41,1
261254004967,2612540,EAST JACKSON COMMUNITY SCHOOLS,EAST JACKSON HIGH SCHOOL,JACKSON,MI,42.259490,-84.341120,8,41,1
261256004968,2612560,EAST JORDAN PUBLIC SCHOOLS,EAST JORDAN ELEMENTARY SCHOOL,EAST JORDAN,MI,45.156440,-85.122680,7,42,1
261256004969,2612560,EAST JORDAN PUBLIC SCHOOLS,EAST JORDAN HIGH SCHOOL,EAST JORDAN,MI,45.153950,-85.119000,7,42,1
261256007525,2612560,EAST JORDAN PUBLIC SCHOOLS,EAST JORDAN MIDDLE SCHOOL,EAST JORDAN,MI,45.154180,-85.112120,7,42,1
261260004971,2612600,EAST LANSING SCHOOL DISTRICT,EAST LANSING HIGH SCHOOL,EAST LANSING,MI,42.740930,-84.478340,2,13,1
261260004972,2612600,EAST LANSING SCHOOL DISTRICT,GLENCAIRN SCHOOL,EAST LANSING,MI,42.743320,-84.493620,2,13,1
261260004973,2612600,EAST LANSING SCHOOL DISTRICT,PINECREST SCHOOL,EAST LANSING,MI,42.753970,-84.495140,2,13,1
261260004974,2612600,EAST LANSING SCHOOL DISTRICT,RED CEDAR SCHOOL,EAST LANSING,MI,42.723230,-84.500770,2,13,1
261260004976,2612600,EAST LANSING SCHOOL DISTRICT,WHITEHILLS ELEMENTARY SCHOOL,EAST LANSING,MI,42.754300,-84.476760,2,13,1
261260004977,2612600,EAST LANSING SCHOOL DISTRICT,MARBLE SCHOOL,EAST LANSING,MI,42.741460,-84.462280,2,13,1
261260004978,2612600,EAST LANSING SCHOOL DISTRICT,DONLEY ELEMENTARY SCHOOL,EAST LANSING,MI,42.755250,-84.460580,4,21,1
261260004979,2612600,EAST LANSING SCHOOL DISTRICT,MACDONALD MIDDLE SCHOOL,EAST LANSING,MI,42.741030,-84.460120,2,13,1
261266004980,2612660,EASTON TOWNSHIP S/D #6,HAYNOR SCHOOL,IONIA,MI,43.016050,-85.103720,8,41,1
261269000824,2612690,EATON RAPIDS PUBLIC SCHOOLS,GREYHOUND INTERMEDIATE SCHOOL,EATON RAPIDS,MI,42.503900,-84.639370,4,31,1
261269001856,2612690,EATON RAPIDS PUBLIC SCHOOLS,EATON RAPIDS ADULT/ALT. ED.,EATON RAPIDS,MI,42.508900,-84.657200,4,31,3
261269004981,2612690,EATON RAPIDS PUBLIC SCHOOLS,EATON RAPIDS SENIOR HIGH SCHOOL,EATON RAPIDS,MI,42.509310,-84.641040,4,31,1
261269004982,2612690,EATON RAPIDS PUBLIC SCHOOLS,NORTHWESTERN ELEMENTARY SCHOOL,EATON RAPIDS,MI,42.517090,-84.665230,4,31,1
261269004983,2612690,EATON RAPIDS PUBLIC SCHOOLS,UNION STREET ELEMENTARY SCHOOL,EATON RAPIDS,MI,42.515440,-84.647700,4,31,1
261269004984,2612690,EATON RAPIDS PUBLIC SCHOOLS,LOCKWOOD ELEMENTARY SCHOOL,EATON RAPIDS,MI,42.503880,-84.639610,4,31,1
261269004985,2612690,EATON RAPIDS PUBLIC SCHOOLS,EATON RAPIDS MIDDLE SCHOOL,EATON RAPIDS,MI,42.503850,-84.639370,4,31,1
261281004986,2612810,EAU CLAIRE PUBLIC SCHOOLS,EAU CLAIRE MIDDLE-HIGH SCHOOL,EAU CLAIRE,MI,41.982340,-86.310550,8,31,1
261281004987,2612810,EAU CLAIRE PUBLIC SCHOOLS,LYBROOK ELEMENTARY SCHOOL,EAU CLAIRE,MI,41.985490,-86.306650,8,31,1
261293001606,2612930,ECORSE PUBLIC SCHOOL DISTRICT,JOHN F. KENNEDY MIDDLE SCHOOL,ECORSE,MI,42.250720,-83.152070,3,21,1
261293004988,2612930,ECORSE PUBLIC SCHOOL DISTRICT,ECORSE COMMUNITY HIGH SCHOOL,ECORSE,MI,42.249580,-83.149000,3,21,1
261293004990,2612930,ECORSE PUBLIC SCHOOL DISTRICT,RALPH J. BUNCHE SCHOOL,ECORSE,MI,42.258620,-83.153680,3,21,1
261293004991,2612930,ECORSE PUBLIC SCHOOL DISTRICT,GRANDPORT ELEMENTARY,ECORSE,MI,42.241710,-83.155420,3,21,1
261296004993,2612960,MONTABELLA COMMUNITY SCHOOLS,BLANCHARD ELEMENTARY SCHOOL,BLANCHARD,MI,43.518570,-85.077320,7,43,1
261296004994,2612960,MONTABELLA COMMUNITY SCHOOLS,MONTABELLA HIGH SCHOOL,BLANCHARD,MI,43.466050,-85.054270,7,43,1
261296004995,2612960,MONTABELLA COMMUNITY SCHOOLS,MONTABELLA MIDDLE SCHOOL,BLANCHARD,MI,43.466050,-85.057160,7,43,1
261296004996,2612960,MONTABELLA COMMUNITY SCHOOLS,WEBB EARLY CHILDHOOD CENTER,EDMORE,MI,43.402770,-85.042150,7,43,1
261299000480,2612990,EDWARDSBURG PUBLIC SCHOOLS,EDWARDSBURG ALTERNATIVE LEARNING CENTER,EDWARDSBURG,MI,41.790240,-86.088500,4,21,1
261299001331,2612990,EDWARDSBURG PUBLIC SCHOOLS,EDWARDSBURG INTERMEDIATE SCHOOL,EDWARDSBURG,MI,41.790240,-86.088500,4,21,1
261299004998,2612990,EDWARDSBURG PUBLIC SCHOOLS,EAGLE LAKE ELEMENTARY SCHOOL,EDWARDSBURG,MI,41.790240,-86.088500,4,21,1
261299004999,2612990,EDWARDSBURG PUBLIC SCHOOLS,EDWARDSBURG PRIMARY SCHOOL,EDWARDSBURG,MI,41.790240,-86.088500,4,21,1
261299005000,2612990,EDWARDSBURG PUBLIC SCHOOLS,EDWARDSBURG MIDDLE SCHOOL,EDWARDSBURG,MI,41.790240,-86.088500,4,21,1
261299005001,2612990,EDWARDSBURG PUBLIC SCHOOLS,EDWARDSBURG HIGH SCHOOL,EDWARDSBURG,MI,41.790240,-86.088500,4,21,1
261305005002,2613050,ELK RAPIDS SCHOOLS,ELK RAPIDS HIGH SCHOOL,ELK RAPIDS,MI,44.888340,-85.399930,7,42,1
261305005003,2613050,ELK RAPIDS SCHOOLS,CHERRYLAND MIDDLE SCHOOL,ELK RAPIDS,MI,44.893760,-85.392840,7,42,1
261305005004,2613050,ELK RAPIDS SCHOOLS,LAKELAND ELEMENTARY SCHOOL,ELK RAPIDS,MI,44.897640,-85.396210,7,42,1
261305007651,2613050,ELK RAPIDS SCHOOLS,MILL CREEK ELEMENTARY SCHOOL,WILLIAMSBURG,MI,44.773180,-85.392200,7,42,1
261309001474,2613090,ELKTON-PIGEON-BAY PORT LAKER SCHOOLS,LAKER ELEMENTARY,PIGEON,MI,43.816380,-83.252790,7,43,1
261309005007,2613090,ELKTON-PIGEON-BAY PORT LAKER SCHOOLS,LAKER HIGH SCHOOL,PIGEON,MI,43.817160,-83.225560,7,43,1
261309005008,2613090,ELKTON-PIGEON-BAY PORT LAKER SCHOOLS,LAKER JUNIOR HIGH SCHOOL,PIGEON,MI,43.817160,-83.225560,7,43,1
261311005011,2613110,ELLSWORTH COMMUNITY SCHOOL,ELLSWORTH COMMUNITY SCHOOL,ELLSWORTH,MI,45.168550,-85.247520,7,42,1
261314005012,2613140,ELM RIVER TOWNSHIP SCHOOL DISTRICT,ELM RIVER TOWNSHIP SCHOOL,TOIVOLA,MI,46.893770,-88.842280,7,43,1
261350005014,2613500,ESCANABA AREA PUBLIC SCHOOLS,ESCANABA AREA PUBLIC HIGH SCHOOL,ESCANABA,MI,45.741220,-87.079340,6,33,1
261350005015,2613500,ESCANABA AREA PUBLIC SCHOOLS,ESCANABA MIDDLE SCHOOL,ESCANABA,MI,45.745810,-87.068780,6,33,1
261350005017,2613500,ESCANABA AREA PUBLIC SCHOOLS,LEMMER ELEMENTARY SCHOOL,ESCANABA,MI,45.736880,-87.076500,6,33,1
261350005018,2613500,ESCANABA AREA PUBLIC SCHOOLS,SOO HILL ELEMENTARY SCHOOL,ESCANABA,MI,45.796810,-87.104860,6,33,1
261350005020,2613500,ESCANABA AREA PUBLIC SCHOOLS,WEBSTER ELEMENTARY SCHOOL,ESCANABA,MI,45.760990,-87.074780,6,33,1
261350005022,2613500,ESCANABA AREA PUBLIC SCHOOLS,FRANKLIN ELEMENTARY SCHOOL,ESCANABA,MI,45.743610,-87.055510,6,33,1
261353005024,2613530,ESSEXVILLE-HAMPTON PUBLIC SCHOOLS,GARBER HIGH SCHOOL,ESSEXVILLE,MI,43.606020,-83.834400,4,23,1
261353005025,2613530,ESSEXVILLE-HAMPTON PUBLIC SCHOOLS,HUGHES ELEMENTARY SCHOOL,ESSEXVILLE,MI,43.613320,-83.838010,4,23,1
261353005026,2613530,ESSEXVILLE-HAMPTON PUBLIC SCHOOLS,VERELLEN ELEMENTARY SCHOOL,ESSEXVILLE,MI,43.608830,-83.850920,4,23,1
261353005027,2613530,ESSEXVILLE-HAMPTON PUBLIC SCHOOLS,W.R. BUSH ELEMENTARY SCHOOL,ESSEXVILLE,MI,43.603530,-83.849040,4,23,1
261353005028,2613530,ESSEXVILLE-HAMPTON PUBLIC SCHOOLS,CRAMER JUNIOR HIGH SCHOOL,ESSEXVILLE,MI,43.606020,-83.834400,4,23,1
261356000974,2613560,EVART PUBLIC SCHOOLS,EVART MIDDLE SCHOOL,EVART,MI,43.903560,-85.262290,7,43,1
261356001405,2613560,EVART PUBLIC SCHOOLS,GENESIS HIGH SCHOOL,EVART,MI,43.910450,-85.259690,7,43,1
261356005029,2613560,EVART PUBLIC SCHOOLS,EVART ELEMENTARY SCHOOL,EVART,MI,43.908380,-85.266040,7,43,1
261356005030,2613560,EVART PUBLIC SCHOOLS,EVART HIGH SCHOOL,EVART,MI,43.907400,-85.276550,7,43,1
261368005031,2613680,EXCELSIOR TOWNSHIP S/D #1,CRAWFORD SCHOOL,KALKASKA,MI,44.713500,-85.063000,7,42,1
261407000038,2614070,FARMINGTON PUBLIC SCHOOL DISTRICT,WILLIAM E. MILLER SCHOOL,FARMINGTON HILLS,MI,42.456340,-83.323940,2,13,1
261407000091,2614070,FARMINGTON PUBLIC SCHOOL DISTRICT,O`CONNELL SCHOOL AT SARAH FISHER,FARMINGTON HILLS,MI,42.500080,-83.319120,2,13,1
261407001727,2614070,FARMINGTON PUBLIC SCHOOL DISTRICT,FARMINGTON ALTERNATIVE HIGH SCHOOL,FARMINGTON,MI,42.469650,-83.369100,3,21,1
261407005033,2614070,FARMINGTON PUBLIC SCHOOL DISTRICT,BEECHVIEW ELEMENTARY SCHOOL,FARMINGTON HILLS,MI,42.491930,-83.347290,2,13,1
261407005034,2614070,FARMINGTON PUBLIC SCHOOL DISTRICT,CLOVERDALE DVLPMNTL TRAINING CTR.,FARMINGTON,MI,42.455980,-83.372210,3,21,1
261407005035,2614070,FARMINGTON PUBLIC SCHOOL DISTRICT,EAGLE ELEMENTARY SCHOOL,WEST BLOOMFIELD,MI,42.528800,-83.339940,3,13,1
261407005036,2614070,FARMINGTON PUBLIC SCHOOL DISTRICT,EAST MIDDLE SCHOOL,FARMINGTON HILLS,MI,42.477720,-83.337830,2,13,1
261407005038,2614070,FARMINGTON PUBLIC SCHOOL DISTRICT,VISIONS UNLIMITED,FARMINGTON HILLS,MI,42.458630,-83.425390,2,13,1
261407005039,2614070,FARMINGTON PUBLIC SCHOOL DISTRICT,FARMINGTON HIGH SCHOOL,FARMINGTON,MI,42.463650,-83.362700,3,21,1
261407005040,2614070,FARMINGTON PUBLIC SCHOOL DISTRICT,FLANDERS ELEMENTARY SCHOOL,FARMINGTON,MI,42.446130,-83.368460,3,21,1
261407005041,2614070,FARMINGTON PUBLIC SCHOOL DISTRICT,GILL ELEMENTARY SCHOOL,FARMINGTON HILLS,MI,42.446430,-83.385720,2,13,1
261407005042,2614070,FARMINGTON PUBLIC SCHOOL DISTRICT,KENBROOK ELEMENTARY SCHOOL,FARMINGTON HILLS,MI,42.505260,-83.364080,2,13,1
261407005043,2614070,FARMINGTON PUBLIC SCHOOL DISTRICT,J.A. LANIGAN ELEMENTARY SCHOOL,FARMINGTON HILLS,MI,42.467350,-83.346850,2,13,1
261407005044,2614070,FARMINGTON PUBLIC SCHOOL DISTRICT,LONGACRE ELEMENTARY SCHOOL,FARMINGTON,MI,42.462830,-83.390800,3,21,1
261407005045,2614070,FARMINGTON PUBLIC SCHOOL DISTRICT,NORTH FARMINGTON HIGH SCHOOL,FARMINGTON HILLS,MI,42.513230,-83.374390,2,13,1
261407005046,2614070,FARMINGTON PUBLIC SCHOOL DISTRICT,O.E. DUNCKEL MIDDLE SCHOOL,FARMINGTON HILLS,MI,42.498970,-83.372070,2,13,1
261407005047,2614070,FARMINGTON PUBLIC SCHOOL DISTRICT,ALAMEDA EARLY CHILDHOOD CENTER,FARMINGTON HILLS,MI,42.478960,-83.366260,2,13,1
261407005048,2614070,FARMINGTON PUBLIC SCHOOL DISTRICT,WILLIAM GRACE ELEMENTARY SCHOOL,FARMINGTON HILLS,MI,42.453100,-83.329810,2,13,1
261407005049,2614070,FARMINGTON PUBLIC SCHOOL DISTRICT,WOODDALE ELEMENTARY SCHOOL,FARMINGTON HILLS,MI,42.505950,-83.387010,2,13,1
261407005051,2614070,FARMINGTON PUBLIC SCHOOL DISTRICT,POWER MIDDLE SCHOOL,FARMINGTON HILLS,MI,42.444950,-83.392100,2,13,1
261407005052,2614070,FARMINGTON PUBLIC SCHOOL DISTRICT,FOREST ELEMENTARY SCHOOL,FARMINGTON HILLS,MI,42.521850,-83.390950,2,13,1
261407005053,2614070,FARMINGTON PUBLIC SCHOOL DISTRICT,WOOD CREEK ELEMENTARY SCHOOL,FARMINGTON HILLS,MI,42.505820,-83.328480,2,13,1
261407005054,2614070,FARMINGTON PUBLIC SCHOOL DISTRICT,HARRISON HIGH SCHOOL,FARMINGTON HILLS,MI,42.499110,-83.346820,2,13,1
261407005055,2614070,FARMINGTON PUBLIC SCHOOL DISTRICT,WARNER MIDDLE SCHOOL,FARMINGTON HILLS,MI,42.528600,-83.346920,2,13,1
261407005056,2614070,FARMINGTON PUBLIC SCHOOL DISTRICT,FAIRVIEW EARLY CHILDHOOD CENTER,FARMINGTON HILLS,MI,42.523420,-83.330970,2,13,1
261407007528,2614070,FARMINGTON PUBLIC SCHOOL DISTRICT,HIGHMEADOW COMMON CAMPUS SCHOOL,FARMINGTON HILLS,MI,42.509180,-83.350810,2,13,1
261407007669,2614070,FARMINGTON PUBLIC SCHOOL DISTRICT,HILLSIDE ELEMENTARY SCHOOL,FARMINGTON HILLS,MI,42.482810,-83.410100,2,13,1
261410001782,2614100,FARWELL AREA SCHOOLS,FARWELL TIMBERLAND ALTERNATIVE HIGH SCHOOL,FARWELL,MI,43.837460,-84.870540,7,42,1
261410001852,2614100,FARWELL AREA SCHOOLS,MMCAA SCHOOL READINESS-FARWELL,FARWELL,MI,43.863500,-84.908400,7,42,3
261410005057,2614100,FARWELL AREA SCHOOLS,FARWELL ELEMENTARY SCHOOL,FARWELL,MI,43.837760,-84.867650,7,42,1
261410005058,2614100,FARWELL AREA SCHOOLS,FARWELL HIGH SCHOOL,FARWELL,MI,43.835470,-84.862430,7,42,1
261410005060,2614100,FARWELL AREA SCHOOLS,FARWELL MIDDLE SCHOOL,FARWELL,MI,43.837160,-84.861300,7,42,1
261423001571,2614230,FENNVILLE PUBLIC SCHOOLS,PEARL ALTERNATIVE/ADULT EDUCATION SCHOOL,FENNVILLE,MI,42.599820,-86.105820,7,42,1
261423005062,2614230,FENNVILLE PUBLIC SCHOOLS,FENNVILLE PUBLIC HIGH SCHOOL,FENNVILLE,MI,42.599640,-86.106220,7,42,1
261423007529,2614230,FENNVILLE PUBLIC SCHOOLS,FENNVILLE MIDDLE SCHOOL,FENNVILLE,MI,42.599640,-86.105010,7,42,1
261423007666,2614230,FENNVILLE PUBLIC SCHOOLS,ANNA MICHEN ELEMENTARY SCHOOL,FENNVILLE,MI,42.599040,-86.107050,7,42,1
261425001339,2614250,FENTON AREA PUBLIC SCHOOLS,FENTON INTERMEDIATE SCHOOL,FENTON,MI,42.795060,-83.711520,4,21,1
261425001340,2614250,FENTON AREA PUBLIC SCHOOLS,SOUTHERN LAKES ACADEMY,FENTON,MI,42.863600,-83.718420,4,21,1
261425005064,2614250,FENTON AREA PUBLIC SCHOOLS,TOMEK-EASTERN ELEM. SCHOOL,FENTON,MI,42.801200,-83.698910,4,21,1
261425005065,2614250,FENTON AREA PUBLIC SCHOOLS,ANDREW G. SCHMIDT MIDDLE SCHOOL,FENTON,MI,42.786950,-83.731350,4,21,1
261425005066,2614250,FENTON AREA PUBLIC SCHOOLS,NORTH ROAD ELEMENTARY SCHOOL,FENTON,MI,42.804880,-83.713840,4,21,1
261425005067,2614250,FENTON AREA PUBLIC SCHOOLS,STATE ROAD ELEMENTARY SCHOOL,FENTON,MI,42.783130,-83.715900,4,21,1
261425005068,2614250,FENTON AREA PUBLIC SCHOOLS,FENTON SENIOR HIGH SCHOOL,FENTON,MI,42.784050,-83.731810,4,21,1
261428001282,2614280,FERNDALE PUBLIC SCHOOLS,FERNDALE MIDDLE SCHOOL,FERNDALE,MI,42.449690,-83.149670,3,21,1
261428001898,2614280,FERNDALE PUBLIC SCHOOLS,CASA,OAK PARK,MI,42.464400,-83.162400,3,21,3
261428001899,2614280,FERNDALE PUBLIC SCHOOLS,TAFT EDUCATION CENTER,FERNDALE,MI,42.448900,-83.137600,3,21,3
261428001900,2614280,FERNDALE PUBLIC SCHOOLS,FERNDALE ADULT EDUCATION,FERNDALE,MI,42.448900,-83.137600,3,21,3
261428001901,2614280,FERNDALE PUBLIC SCHOOLS,UNIVERSITY HIGH SCHOOL,FERNDALE,MI,42.455600,-83.127700,3,21,3
261428005071,2614280,FERNDALE PUBLIC SCHOOLS,COOLIDGE INTERMEDIATE SCHOOL,FERNDALE,MI,42.467290,-83.136270,3,21,1
261428005072,2614280,FERNDALE PUBLIC SCHOOLS,FERNDALE HIGH SCHOOL,FERNDALE,MI,42.453690,-83.149940,3,21,1
261428005075,2614280,FERNDALE PUBLIC SCHOOLS,JOHN F. KENNEDY SCHOOL,OAK PARK,MI,42.469220,-83.162410,3,21,1
261428005076,2614280,FERNDALE PUBLIC SCHOOLS,ROOSEVELT PRIMARY SCHOOL,FERNDALE,MI,42.467590,-83.144110,3,21,1
261428005078,2614280,FERNDALE PUBLIC SCHOOLS,GRANT EARLY CHILDHOOD CENTER,FERNDALE,MI,42.449200,-83.158660,3,21,1
261428005080,2614280,FERNDALE PUBLIC SCHOOLS,WILSON ELEMENTARY SCHOOL,FERNDALE,MI,,,N,N,2
261446000624,2614460,FITZGERALD PUBLIC SCHOOLS,NEIGEBAUR EARLY CHILDHOOD,WARREN,MI,42.464190,-83.062590,2,12,1
261446001376,2614460,FITZGERALD PUBLIC SCHOOLS,BART ALTERNATIVE EDUCATION CENTER,WARREN,MI,42.466060,-83.064400,2,12,1
261446005082,2614460,FITZGERALD PUBLIC SCHOOLS,FITZGERALD SENIOR HIGH SCHOOL,WARREN,MI,42.463760,-83.064240,2,12,1
261446005083,2614460,FITZGERALD PUBLIC SCHOOLS,MOUND PARK ELEMENTARY SCHOOL,WARREN,MI,42.455070,-83.050290,2,12,1
261446005084,2614460,FITZGERALD PUBLIC SCHOOLS,SCHOFIELD ELEMENTARY SCHOOL,WARREN,MI,42.454170,-83.073910,2,12,1
261446005085,2614460,FITZGERALD PUBLIC SCHOOLS,WESTVIEW ELEMENTARY SCHOOL,WARREN,MI,42.470010,-83.074630,2,12,1
261446005086,2614460,FITZGERALD PUBLIC SCHOOLS,P.D. CHATTERTON MIDDLE SCHOOL,WARREN,MI,42.470870,-83.064980,2,12,1
261452000504,2614520,FLINT CITY SCHOOL DISTRICT,CUMMINGS ELEMENTARY SCHOOL,FLINT,MI,42.995390,-83.735380,4,12,1
261452000506,2614520,FLINT CITY SCHOOL DISTRICT,GENESEE AREA SKILL CENTER,FLINT,MI,42.956730,-83.732240,4,21,1
261452000507,2614520,FLINT CITY SCHOOL DISTRICT,MOTT MIDDLE COLLEGE HIGH SCHOOL,FLINT,MI,43.018010,-83.670590,2,12,1
261452001516,2614520,FLINT CITY SCHOOL DISTRICT,JOHNSON AAA,FLINT,MI,43.073810,-83.651100,2,12,1
261452001610,2614520,FLINT CITY SCHOOL DISTRICT,BRYANT ELEMENTARY SCHOOL OF FINE ARTS,FLINT,MI,43.061020,-83.702590,2,12,1
261452001680,2614520,FLINT CITY SCHOOL DISTRICT,MCKINLEY ELEMENTARY SCHOOL,FLINT,MI,42.982530,-83.685900,2,12,1
261452001812,2614520,FLINT CITY SCHOOL DISTRICT,MANLEY EARLY CHILDHOOD EDUCATION CENTER,FLINT,MI,42.998250,-83.648330,2,12,1
261452001858,2614520,FLINT CITY SCHOOL DISTRICT,KING EARLY CHILDHOOD EDUCATION CENTER,FLINT,MI,43.039800,-83.710500,2,12,3
261452005087,2614520,FLINT CITY SCHOOL DISTRICT,ANDERSON SCHOOL,FLINT,MI,43.034480,-83.744350,4,21,1
261452005088,2614520,FLINT CITY SCHOOL DISTRICT,BROWNELL SCHOOL,FLINT,MI,43.071980,-83.728830,2,12,1
261452005090,2614520,FLINT CITY SCHOOL DISTRICT,CARPENTER ROAD SCHOOL,FLINT,MI,43.074780,-83.666680,2,12,1
261452005091,2614520,FLINT CITY SCHOOL DISTRICT,CENTRAL HIGH SCHOOL,FLINT,MI,43.019860,-83.678840,2,12,1
261452005092,2614520,FLINT CITY SCHOOL DISTRICT,CIVIC PARK SCHOOL,FLINT,MI,43.039320,-83.720900,2,12,1
261452005095,2614520,FLINT CITY SCHOOL DISTRICT,COOLIDGE SCHOOL,FLINT,MI,43.009550,-83.732560,2,12,1
261452005098,2614520,FLINT CITY SCHOOL DISTRICT,DORT SCHOOL,FLINT,MI,43.034340,-83.693660,2,12,1
261452005099,2614520,FLINT CITY SCHOOL DISTRICT,DURANT TUURI MOTT SCHOOL,FLINT,MI,43.014160,-83.710410,2,12,1
261452005100,2614520,FLINT CITY SCHOOL DISTRICT,EISENHOWER SCHOOL,FLINT,MI,43.003860,-83.710100,2,12,1
261452005101,2614520,FLINT CITY SCHOOL DISTRICT,FREEMAN SCHOOL,FLINT,MI,42.986630,-83.657300,2,12,1
261452005102,2614520,FLINT CITY SCHOOL DISTRICT,GARFIELD SCHOOL,FLINT,MI,43.043920,-83.700890,2,12,1
261452005103,2614520,FLINT CITY SCHOOL DISTRICT,GUNDRY SCHOOL,FLINT,MI,43.069860,-83.716640,2,12,1
261452005104,2614520,FLINT CITY SCHOOL DISTRICT,HOLMES MIDDLE SCHOOL,FLINT,MI,43.071980,-83.728830,2,12,1
261452005111,2614520,FLINT CITY SCHOOL DISTRICT,MERRILL SCHOOL,FLINT,MI,43.052840,-83.722640,2,12,1
261452005112,2614520,FLINT CITY SCHOOL DISTRICT,NEITHERCUT ELEMENTARY SCHOOL,FLINT,MI,42.985860,-83.703060,2,12,1
261452005114,2614520,FLINT CITY SCHOOL DISTRICT,NORTHWESTERN PREPARATORY ACADEMY,FLINT,MI,43.075520,-83.716150,4,21,1
261452005115,2614520,FLINT CITY SCHOOL DISTRICT,PIERCE SCHOOL,FLINT,MI,43.015960,-83.661570,2,12,1
261452005117,2614520,FLINT CITY SCHOOL DISTRICT,POTTER SCHOOL,FLINT,MI,43.038630,-83.642720,2,12,1
261452005118,2614520,FLINT CITY SCHOOL DISTRICT,DOYLE/RYDER SCHOOL,FLINT,MI,43.025570,-83.693330,2,12,1
261452005119,2614520,FLINT CITY SCHOOL DISTRICT,SCOTT SCHOOL,FLINT,MI,43.011070,-83.644140,2,12,1
261452005122,2614520,FLINT CITY SCHOOL DISTRICT,SOUTHWESTERN ACADEMY,FLINT,MI,42.999810,-83.695410,2,12,1
261452005123,2614520,FLINT CITY SCHOOL DISTRICT,STEWART SCHOOL,FLINT,MI,43.007280,-83.665700,2,12,1
261452005125,2614520,FLINT CITY SCHOOL DISTRICT,WASHINGTON SCHOOL,FLINT,MI,43.029630,-83.660450,2,12,1
261452005126,2614520,FLINT CITY SCHOOL DISTRICT,WHITTIER MIDDLE SCHOOL,FLINT,MI,43.018960,-83.678100,2,12,1
261452005128,2614520,FLINT CITY SCHOOL DISTRICT,BUNCHE SCHOOL,FLINT,MI,43.050130,-83.708610,2,12,1
261452005131,2614520,FLINT CITY SCHOOL DISTRICT,MCKINLEY MIDDLE SCHOOL,FLINT,MI,42.982530,-83.685900,2,12,1
261452005133,2614520,FLINT CITY SCHOOL DISTRICT,LONGFELLOW MIDDLE SCHOOL,FLINT,MI,43.023690,-83.720450,2,12,1
261452005134,2614520,FLINT CITY SCHOOL DISTRICT,WILLIAMS SCHOOL,FLINT,MI,43.047680,-83.668630,2,12,1
261452005136,2614520,FLINT CITY SCHOOL DISTRICT,KING SCHOOL,FLINT,MI,,,N,N,2
261452005137,2614520,FLINT CITY SCHOOL DISTRICT,SUMMERFIELD SCHOOL,FLINT,MI,43.026310,-83.720730,2,12,1
261452005139,2614520,FLINT CITY SCHOOL DISTRICT,SCHOOLS OF CHOICE,FLINT,MI,43.022850,-83.696240,2,12,1
261452005141,2614520,FLINT CITY SCHOOL DISTRICT,NORTHERN HIGH SCHOOL,FLINT,MI,43.034380,-83.744030,4,21,1
261452005142,2614520,FLINT CITY SCHOOL DISTRICT,WILKINS SCHOOL,FLINT,MI,43.073740,-83.705660,2,12,1
261455001861,2614550,FLUSHING COMMUNITY SCHOOLS,FLUSHING EARLY CHILDHOOD CENTER,FLUSHING,MI,43.065100,-83.851100,4,21,3
261455005143,2614550,FLUSHING COMMUNITY SCHOOLS,CENTRAL ELEMENTARY SCHOOL,FLUSHING,MI,43.066920,-83.848800,4,21,1
261455005144,2614550,FLUSHING COMMUNITY SCHOOLS,ELMS ELEMENTARY SCHOOL,FLUSHING,MI,43.092270,-83.813700,4,21,1
261455005145,2614550,FLUSHING COMMUNITY SCHOOLS,FLUSHING HIGH SCHOOL,FLUSHING,MI,43.082780,-83.848220,4,21,1
261455005146,2614550,FLUSHING COMMUNITY SCHOOLS,FLUSHING MIDDLE SCHOOL,FLUSHING,MI,43.078100,-83.839200,4,21,1
261455005147,2614550,FLUSHING COMMUNITY SCHOOLS,SEYMOUR ELEMENTARY SCHOOL,FLUSHING,MI,43.048700,-83.862280,4,21,1
261455005148,2614550,FLUSHING COMMUNITY SCHOOLS,SPRINGVIEW ELEMENTARY SCHOOL,FLUSHING,MI,43.071220,-83.829740,4,21,1
261457000097,2614570,FOREST AREA COMMUNITY SCHOOLS,FOREST AREA MIDDLE SCHOOL,FIFE LAKE,MI,44.603230,-85.312420,7,43,1
261457005149,2614570,FOREST AREA COMMUNITY SCHOOLS,SOUTH BOARDMAN ELEMENTARY SCHOOL,SOUTH BOARDMAN,MI,44.641540,-85.280630,7,42,1
